host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
28420265,Sherry,central area,atlantic,47.59493,-122.29871,Entire home/apt,286.0,2,102,2024-06-18,2.2,49,252,7
91020707,Dylan,delridge,riverview,47.558,-122.35896,Entire home/apt,628.0,3,59,2024-06-10,1.71,1,224,21
51002035,Ryan,rainier valley,brighton,47.54033,-122.28126,Entire home/apt,212.459747172322,1,9,2024-02-26,0.19,6,2,1
77028920,Nidhi,ballard,whittier heights,47.68834,-122.37501,Entire home/apt,98.0,2,307,2024-06-19,6.56,2,185,61
123979406,Shayan,downtown,central business district,47.60963,-122.33699,Entire home/apt,189.0,3,218,2024-06-23,4.67,1,174,60
134569943,Terry,delridge,highland park,47.52475,-122.34717,Entire home/apt,90.0,7,28,2023-09-07,0.62,1,62,6
6372203,Darcy,downtown,pioneer square,47.60087,-122.33462,Entire home/apt,134.0,1,255,2024-06-08,5.46,6,317,68
3805377,Beth,west seattle,genesee,47.56629,-122.37993,Entire home/apt,175.0,21,0,1900-01-01,2.2644956257811106,2,179,0
6372203,Darcy,downtown,pioneer square,47.6011,-122.33249,Entire home/apt,143.0,1,273,2024-06-07,5.84,6,324,46
6372203,Darcy,downtown,pioneer square,47.6008,-122.33452,Entire home/apt,139.0,1,293,2024-06-05,6.29,6,292,69
6372203,Darcy,downtown,pioneer square,47.60089,-122.33435,Entire home/apt,130.0,1,309,2024-06-10,7.03,6,289,84
6372203,Darcy,downtown,pioneer square,47.60221,-122.33275,Entire home/apt,129.0,1,271,2024-06-08,5.93,6,310,57
107605,Al,ballard,loyal heights,47.67874,-122.38324,Entire home/apt,62.0,30,17,2024-05-19,0.39,1,139,3
84891625,Lisa Yoga,other neighborhoods,greenwood,47.69985,-122.35025,Entire home/apt,175.0,3,7,2024-06-11,0.19,3,353,3
107434423,Blueground,downtown,pike-market,47.6106819,-122.3415914,Entire home/apt,111.0,31,2,2023-05-01,0.06,340,198,0
364725335,Doug,rainier valley,columbia city,47.55364,-122.27294,Entire home/apt,212.459747172322,30,8,2021-11-27,0.2,1,0,0
107434423,Blueground,downtown,belltown,47.614418,-122.341721,Entire home/apt,212.459747172322,31,0,1900-01-01,2.2644956257811106,340,4,0
107434423,Blueground,downtown,belltown,47.614418,-122.341721,Entire home/apt,196.0,31,2,2022-12-12,0.07,340,311,0
400489936,Allen Lu,lake city,olympic hills,47.73307,-122.29422,Entire home/apt,135.0,1,161,2024-05-27,3.52,5,246,32
107434423,Blueground,downtown,belltown,47.614418,-122.341721,Entire home/apt,183.0,31,1,2021-10-30,0.03,340,192,0
42619492,Kari,delridge,riverview,47.55523,-122.35746,Private room,50.0,30,4,2024-06-12,0.37,6,61,4
185394567,Laura,other neighborhoods,greenwood,47.6946,-122.36213,Entire home/apt,114.0,2,169,2024-06-14,3.73,1,32,29
42157539,Heath,downtown,pike-market,47.60998,-122.34547,Entire home/apt,123.0,60,19,2024-05-17,0.47,2,221,8
365815016,Seattle Property Management,queen anne,east queen anne,47.63479,-122.34365,Entire home/apt,160.0,30,6,2021-12-19,0.15,1,365,0
361224830,Rita,other neighborhoods,fremont,47.6539,-122.34509,Entire home/apt,250.0,2,106,2024-06-02,2.31,1,129,17
366747971,LeeAna,other neighborhoods,green lake,47.67538,-122.32593,Private room,170.0,30,0,1900-01-01,2.2644956257811106,4,231,0
107434423,Blueground,downtown,belltown,47.614418,-122.341721,Entire home/apt,492.0,31,1,2020-11-01,0.02,340,283,0
41873527,Chase,other neighborhoods,ravenna,47.67023948,-122.2957528,Entire home/apt,122.0,2,10,2024-06-08,0.82,1,16,9
22987830,Natalia,capitol hill,broadway,47.61649,-122.31802,Entire home/apt,212.459747172322,5,2,2024-01-03,0.07,2,0,1
147226914,Joan,west seattle,alki,47.56885,-122.4083,Entire home/apt,187.0,3,118,2024-06-17,2.64,1,189,30
26648538,Stewart,beacon hill,north beacon hill,47.58015,-122.31134,Entire home/apt,175.0,2,99,2024-05-04,2.26,5,3,20
9561032,Kurtis,beacon hill,mid-beacon hill,47.54548,-122.30188,Entire home/apt,229.0,2,43,2024-05-15,1.01,1,52,7
164507760,Katherine,west seattle,north admiral,47.57531,-122.37472,Entire home/apt,212.459747172322,2,77,2023-10-01,1.72,2,2,9
3074414,Melissa,other neighborhoods,ravenna,47.66547,-122.29584,Private room,72.0,30,6,2023-08-06,0.14,132,77,1
51002035,Ryan,rainier valley,brighton,47.5425,-122.28154,Entire home/apt,270.0,3,2,2022-06-30,0.05,6,15,0
335170207,Irwan,other neighborhoods,ravenna,47.6674,-122.298767,Private room,68.0,30,22,2024-06-17,0.49,3,115,5
122927057,Sihan,downtown,first hill,47.60716,-122.32579,Entire home/apt,77.0,90,10,2024-03-01,0.23,1,301,1
369731804,Jen & Connie,central area,minor,47.60226,-122.30559,Entire home/apt,368.0,30,125,2024-05-28,3.52,1,74,22
156572674,Viraj,central area,minor,47.61515,-122.30909,Entire home/apt,76.0,3,43,2024-06-22,0.96,1,23,8
3271086,Shelli,other neighborhoods,fremont,47.65757,-122.35991,Entire home/apt,130.0,2,246,2024-06-24,5.62,1,271,49
5741615,Anne,central area,minor,47.61527,-122.30581,Entire home/apt,380.0,3,55,2024-06-18,1.52,3,108,10
22987830,Natalia,capitol hill,broadway,47.61801,-122.31826,Private room,112.0,2,83,2024-06-08,2.22,2,271,25
3074414,Melissa,other neighborhoods,green lake,47.67854,-122.32422,Entire home/apt,125.0,30,10,2023-11-30,0.23,132,112,3
237471468,Misha,delridge,riverview,47.53607596,-122.3519142,Entire home/apt,118.0,1,64,2024-06-23,5.5,1,188,64
5773546,Emmy,beacon hill,north beacon hill,47.57868,-122.3174,Entire home/apt,210.0,5,62,2024-06-16,2.43,1,38,22
296438627,Sharon,beacon hill,mid-beacon hill,47.55492,-122.29103,Entire home/apt,149.0,4,96,2024-06-12,2.23,1,101,18
595263,Matt,cascade,eastlake,47.64471,-122.327,Entire home/apt,251.0,2,22,2024-06-23,0.5,1,19,17
54660,Dennis,other neighborhoods,crown hill,47.70108949,-122.3702312,Entire home/apt,105.0,1,8,2024-06-16,0.18,4,305,3
371227093,Lily,rainier valley,mount baker,47.58309,-122.29565,Entire home/apt,219.0,2,156,2024-06-09,3.46,3,25,25
52999951,Jean-Paul,downtown,belltown,47.61656,-122.35316,Entire home/apt,145.0,120,2,2022-04-17,0.06,1,268,0
28379912,Daniel James Rogers,cascade,eastlake,47.64464188,-122.3253784,Entire home/apt,131.0,30,9,2024-01-12,0.21,11,173,2
107434423,Blueground,downtown,pioneer square,47.5976701,-122.3319748,Entire home/apt,146.0,31,2,2024-03-24,0.11,340,308,1
107434423,Blueground,downtown,pioneer square,47.5976701,-122.3319748,Entire home/apt,171.0,31,1,2024-04-01,0.35,340,266,1
107434423,Blueground,downtown,pike-market,47.6106819,-122.3415914,Entire home/apt,212.459747172322,31,0,1900-01-01,2.2644956257811106,340,325,0
107434423,Blueground,downtown,pike-market,47.6106819,-122.3415914,Entire home/apt,125.0,31,1,2022-01-08,0.03,340,274,0
107434423,Blueground,downtown,pike-market,47.6106819,-122.3415914,Entire home/apt,166.0,31,0,1900-01-01,2.2644956257811106,340,175,0
10584593,Alejandra,other neighborhoods,phinney ridge,47.66812,-122.35863,Entire home/apt,218.0,2,103,2024-06-18,2.4,2,262,33
107434423,Blueground,downtown,pioneer square,47.5978181,-122.3330053,Entire home/apt,163.0,31,2,2022-07-25,0.05,340,268,0
116740214,Luke,capitol hill,montlake,47.63971,-122.32066,Entire home/apt,182.0,2,235,2024-06-19,5.31,7,127,55
3335257,Elliott,capitol hill,broadway,47.62544,-122.31265,Entire home/apt,256.0,2,170,2024-06-14,3.91,1,168,39
117708870,Luke,beacon hill,north beacon hill,47.57966,-122.31285,Entire home/apt,132.0,1,54,2024-05-08,1.23,1,2,11
18767847,Jennifer,capitol hill,montlake,47.63794,-122.31869,Entire home/apt,140.0,2,30,2023-08-22,0.68,1,27,2
65832379,Juliet,northgate,haller lake,47.71815,-122.32735,Private room,212.459747172322,1,107,2024-04-07,2.62,8,0,5
65832379,Juliet,northgate,haller lake,47.71805,-122.32747,Private room,212.459747172322,1,27,2023-09-01,0.71,8,0,2
65832379,Juliet,northgate,haller lake,47.71961,-122.32738,Private room,212.459747172322,1,55,2024-03-12,1.47,8,0,3
65832379,Juliet,northgate,haller lake,47.71895,-122.32706,Private room,212.459747172322,1,61,2024-04-07,1.37,8,0,15
65832379,Juliet,northgate,haller lake,47.71816,-122.3271,Private room,212.459747172322,1,1,2023-06-28,0.08,8,0,1
65832379,Juliet,northgate,haller lake,47.72032,-122.32942,Private room,212.459747172322,1,76,2024-04-12,1.96,8,0,20
52938312,Robin,ballard,loyal heights,47.68325806,-122.3921814,Entire home/apt,318.0,3,79,2024-06-18,2.49,1,298,22
3074414,Melissa,other neighborhoods,green lake,47.67972,-122.32271,Entire home/apt,124.0,30,35,2024-05-29,0.79,132,133,10
190507384,Cherry,capitol hill,stevens,47.62818,-122.30017,Entire home/apt,58.0,30,2,2022-09-24,0.05,33,267,0
94672054,Petra,queen anne,west queen anne,47.63706,-122.36699,Entire home/apt,201.0,3,82,2024-06-20,1.85,1,75,25
107434423,Blueground,downtown,belltown,47.614418,-122.341721,Entire home/apt,212.459747172322,31,0,1900-01-01,2.2644956257811106,340,190,0
54120431,Joy,delridge,south delridge,47.52461,-122.3628,Entire home/apt,175.0,30,1,2022-11-20,0.05,3,173,0
25061321,Alex & Jose,downtown,belltown,47.61461,-122.34811,Entire home/apt,374.0,2,238,2024-06-23,5.41,6,175,74
267067607,Mike,lake city,matthews beach,47.70501,-122.27745,Entire home/apt,151.0,3,88,2024-05-04,2.43,3,93,28
267067607,Mike,lake city,matthews beach,47.70499,-122.27726,Entire home/apt,312.0,2,1,2023-08-27,0.1,3,24,1
267067607,Mike,lake city,matthews beach,47.70337,-122.27724,Entire home/apt,135.0,2,114,2024-06-21,3.08,3,94,35
65159031,Deepa,beacon hill,mid-beacon hill,47.55825,-122.29364,Private room,56.0,7,34,2024-05-09,0.85,8,317,5
65159031,Deepa,beacon hill,mid-beacon hill,47.55689,-122.29393,Private room,65.0,7,20,2024-01-02,0.48,8,305,2
7977439,Jess,beacon hill,north beacon hill,47.57874,-122.30739,Entire home/apt,181.0,2,16,2024-06-16,0.37,2,26,4
371227093,Lily,rainier valley,mount baker,47.58334,-122.29716,Entire home/apt,435.0,2,25,2023-12-30,0.66,3,14,7
371227093,Lily,rainier valley,mount baker,47.58334,-122.29538,Entire home/apt,174.0,2,103,2024-06-04,2.33,3,19,25
2103168,Tyson,beacon hill,south beacon hill,47.53061,-122.28343,Entire home/apt,212.459747172322,2,77,2024-06-15,1.78,1,11,18
487344448,Ricardo,rainier valley,columbia city,47.55805206,-122.2837906,Entire home/apt,164.0,2,132,2024-06-21,5.52,19,91,84
3381100,Josh,queen anne,north queen anne,47.64383,-122.3559,Entire home/apt,90.0,30,45,2024-06-12,1.03,1,347,27
86157147,Lyle,downtown,first hill,47.61255,-122.33064,Entire home/apt,178.0,3,148,2024-06-09,3.39,16,27,48
375701490,Andrew,other neighborhoods,green lake,47.68474,-122.34114,Entire home/apt,165.0,30,0,1900-01-01,2.2644956257811106,2,105,0
19403115,Vince,other neighborhoods,phinney ridge,47.67241,-122.3478,Entire home/apt,239.0,1,202,2024-06-12,4.62,5,346,36
926885,Jamie & Kyle,delridge,south delridge,47.53106,-122.36049,Entire home/apt,122.0,1,151,2024-06-17,3.46,2,105,43
178727973,Tanesha,beacon hill,south beacon hill,47.52601,-122.28235,Private room,90.0,30,62,2023-10-01,1.47,1,81,16
376210116,Ken,cascade,south lake union,47.62155,-122.33135,Entire home/apt,97.0,30,16,2024-05-31,0.37,1,269,3
190880343,Julia,downtown,belltown,47.61713,-122.33227,Private room,169.0,1,97,2024-06-07,2.23,4,92,60
86157147,Lyle,downtown,belltown,47.61847,-122.3458,Entire home/apt,184.0,3,150,2024-06-10,3.69,16,77,37
357567003,Tugba,cascade,south lake union,47.62296,-122.34229,Entire home/apt,154.0,30,5,2023-08-05,0.15,3,91,1
12842009,Annie,west seattle,alki,47.57762,-122.41152,Entire home/apt,364.0,2,71,2024-06-19,1.78,1,111,26
19195664,Luay,central area,mann,47.6025,-122.29961,Entire home/apt,119.0,3,119,2024-06-09,2.82,3,154,33
8146482,Amy,delridge,riverview,47.53537,-122.35194,Entire home/apt,200.0,2,105,2024-06-09,2.43,5,225,18
173100599,Don,university district,university district,47.66485,-122.31975,Entire home/apt,199.0,30,15,2024-05-24,0.38,6,91,4
107434423,Blueground,downtown,belltown,47.614418,-122.341721,Entire home/apt,212.459747172322,31,0,1900-01-01,2.2644956257811106,340,0,0
80566034,Beata,west seattle,north admiral,47.57617,-122.38607,Entire home/apt,250.0,2,64,2024-06-10,1.54,2,311,10
377129678,Karen,downtown,belltown,47.61755753,-122.3463593,Entire home/apt,189.0,3,72,2024-06-08,1.67,10,317,14
377129678,Karen,downtown,belltown,47.61755753,-122.3463593,Entire home/apt,176.0,3,66,2024-06-02,1.56,10,315,14
29819513,Alex,rainier valley,dunlap,47.5292,-122.26496,Entire home/apt,103.0,2,109,2024-06-09,2.78,1,214,22
286714970,Gilberto,west seattle,north admiral,47.58257,-122.40126,Entire home/apt,201.0,2,79,2024-06-22,1.85,1,141,17
4460223,Shane,downtown,first hill,47.61223,-122.32651,Entire home/apt,291.0,30,0,1900-01-01,2.2644956257811106,2,179,0
19403115,Vince,downtown,belltown,47.61407,-122.34734,Entire home/apt,431.0,2,206,2024-06-10,4.8,5,303,46
1958809,Monique,ballard,west woodland,47.6691,-122.36465,Entire home/apt,85.0,30,0,1900-01-01,2.2644956257811106,1,105,0
12929465,Jon,west seattle,north admiral,47.57962,-122.3978,Entire home/apt,106.0,2,35,2024-04-29,0.91,2,9,5
236572187,Karen,queen anne,east queen anne,47.62953623,-122.3448967,Entire home/apt,117.0,3,64,2023-09-03,1.53,2,21,5
65159031,Deepa,beacon hill,mid-beacon hill,47.55799,-122.29368,Private room,55.0,7,27,2023-09-30,0.69,8,324,3
54363958,Amy,west seattle,seaview,47.54674,-122.38871,Entire home/apt,120.0,2,228,2024-06-05,5.31,1,28,54
31751507,Rex,downtown,central business district,47.60775,-122.33863,Shared room,84.0,1,106,2024-06-22,2.47,4,342,32
1676880,Steven,other neighborhoods,roosevelt,47.68896,-122.32844,Private room,120.0,30,6,2024-06-09,0.14,1,57,2
103429068,Tarik,other neighborhoods,green lake,47.68977,-122.34186,Private room,59.0,30,8,2023-07-26,0.19,1,81,1
276540984,Julie,west seattle,genesee,47.561207,-122.383446,Entire home/apt,190.0,3,38,2024-06-09,1.4,1,109,19
31751507,Rex,downtown,central business district,47.60775,-122.33932,Private room,157.0,1,104,2022-12-26,2.57,4,125,0
96486770,Steven,west seattle,genesee,47.56956,-122.38519,Entire home/apt,158.0,4,65,2024-06-19,1.57,1,111,15
65159031,Deepa,beacon hill,mid-beacon hill,47.55668,-122.29501,Private room,55.0,7,31,2024-05-01,0.74,8,309,4
65159031,Deepa,beacon hill,mid-beacon hill,47.55657,-122.29517,Private room,59.0,7,32,2024-06-08,0.75,8,335,8
65159031,Deepa,beacon hill,mid-beacon hill,47.55716,-122.29591,Private room,58.0,7,20,2024-02-11,0.48,8,329,4
340706410,Vince,ballard,west woodland,47.66967,-122.37072,Entire home/apt,313.0,1,277,2024-06-14,6.5,98,337,52
107434423,Blueground,cascade,south lake union,47.619116,-122.338084,Entire home/apt,233.0,31,0,1900-01-01,2.2644956257811106,340,314,0
107434423,Blueground,cascade,south lake union,47.619116,-122.338084,Entire home/apt,239.0,31,1,2021-01-23,0.02,340,311,0
380354778,John,downtown,pioneer square,47.59481,-122.33265,Entire home/apt,149.0,30,2,2024-06-05,0.17,1,288,2
327497273,Eytan,capitol hill,broadway,47.61524,-122.31308,Entire home/apt,156.0,1,186,2024-06-10,5.22,1,81,45
316012822,Andrea,rainier valley,mount baker,47.59061,-122.28835,Entire home/apt,135.0,10,16,2024-05-16,0.43,2,93,8
130930000,Haseeb,capitol hill,broadway,47.61554,-122.31564,Entire home/apt,120.0,30,6,2022-12-27,0.14,1,144,0
126116834,Tom,lake city,matthews beach,47.70914,-122.27675,Entire home/apt,50.0,30,10,2023-09-20,0.26,2,64,3
25110157,Eva And Sid,ballard,adams,47.67221,-122.38253,Entire home/apt,426.0,2,135,2024-06-18,3.37,33,332,35
109283396,Alex,downtown,central business district,47.61061,-122.3365,Entire home/apt,290.0,3,131,2024-06-15,3.13,3,108,25
27565475,Cody,magnolia,lawton park,47.65523,-122.40023,Entire home/apt,186.0,2,25,2024-05-21,0.59,1,106,10
37737562,Gabriel,capitol hill,broadway,47.61626434,-122.3130417,Entire home/apt,156.0,2,203,2024-06-22,5.11,2,62,55
2237228,Mimi,other neighborhoods,fremont,47.662,-122.36068,Entire home/apt,110.0,30,8,2022-10-15,0.19,1,81,0
72621687,Javad,central area,minor,47.60588,-122.30594,Entire home/apt,175.0,2,209,2024-06-23,5.0,1,84,65
22186709,Elena,queen anne,lower queen anne,47.62648,-122.36096,Entire home/apt,321.0,1,188,2024-06-09,4.66,2,319,47
359206433,Jon,seward park,seward park,47.54837,-122.25772,Entire home/apt,189.0,3,142,2024-06-11,3.39,1,100,34
63818298,Jackie,central area,atlantic,47.59348,-122.30115,Entire home/apt,110.0,30,46,2023-11-03,1.24,1,287,7
204886779,Jennifer,magnolia,lawton park,47.65659,-122.39312,Entire home/apt,176.0,30,51,2024-06-11,1.23,6,104,8
27019570,Peter H,delridge,high point,47.54964942,-122.374087,Entire home/apt,75.0,30,2,2023-12-31,0.19,1,343,2
986588,Chad,northgate,maple leaf,47.70286,-122.32059,Entire home/apt,212.459747172322,5,86,2024-06-09,2.16,1,0,15
3114561,Holly,west seattle,alki,47.5773,-122.40705,Entire home/apt,95.0,30,11,2024-04-16,0.32,1,307,4
92742089,Crystal,central area,atlantic,47.59334946,-122.3053284,Entire home/apt,215.0,1,239,2024-06-01,5.81,13,150,56
107434423,Blueground,downtown,pike-market,47.6117892,-122.3425321,Entire home/apt,212.459747172322,31,0,1900-01-01,2.2644956257811106,340,0,0
11377707,Jason,other neighborhoods,fremont,47.65391,-122.35426,Entire home/apt,159.0,2,75,2024-06-01,2.01,3,121,20
385633049,Vijya,capitol hill,broadway,47.62593,-122.31946,Entire home/apt,76.0,30,32,2024-04-21,0.78,1,108,2
6372203,Darcy,downtown,pioneer square,47.60187,-122.3324,Entire home/apt,107.0,1,291,2024-06-09,7.07,6,290,57
21939924,Christophe,queen anne,west queen anne,47.63889,-122.36265,Entire home/apt,180.0,2,25,2024-02-25,0.67,1,10,10
385751732,Sheila,seward park,seward park,47.54997,-122.26343,Entire home/apt,159.0,2,73,2024-06-16,1.89,1,77,22
60856620,Jeff,rainier valley,mount baker,47.56586,-122.28687,Entire home/apt,1736.0,30,0,1900-01-01,2.2644956257811106,1,356,0
97217149,My Nhung,beacon hill,mid-beacon hill,47.55545,-122.31212,Entire home/apt,78.0,30,9,2024-01-09,0.23,2,180,2
107434423,Blueground,downtown,pike-market,47.6117892,-122.3425321,Entire home/apt,212.459747172322,31,2,2023-03-22,0.08,340,0,0
127420768,Michele,capitol hill,broadway,47.62399,-122.31877,Entire home/apt,110.0,2,169,2024-06-09,4.12,7,23,45
77347820,Adriana C.,northgate,maple leaf,47.69333,-122.30881,Entire home/apt,216.0,2,110,2024-06-08,2.87,4,164,10
386420269,Kathryn And Mike,downtown,belltown,47.61602,-122.34712,Entire home/apt,391.0,2,121,2024-05-27,2.97,30,141,29
168817864,Pinnacle,other neighborhoods,wallingford,47.65621,-122.33173,Entire home/apt,579.0,3,62,2024-06-23,1.55,2,283,12
23857689,Kabino,other neighborhoods,phinney ridge,47.67949,-122.34947,Entire home/apt,157.0,2,40,2024-04-20,0.98,1,325,3
100208194,Brandon,capitol hill,broadway,47.617851,-122.314713,Entire home/apt,226.0,1,185,2024-06-07,4.49,6,62,58
107434423,Blueground,cascade,south lake union,47.62238,-122.34336,Entire home/apt,178.0,31,2,2022-08-06,0.06,340,319,0
4856099,Melissa,queen anne,north queen anne,47.6432,-122.36784,Entire home/apt,356.0,2,67,2024-06-12,1.67,2,125,16
386927387,Ciara,other neighborhoods,roosevelt,47.677,-122.31943,Entire home/apt,150.0,30,0,1900-01-01,2.2644956257811106,1,180,0
127420768,Michele,capitol hill,broadway,47.626,-122.31968,Entire home/apt,92.0,2,139,2024-06-13,3.47,7,29,50
28420265,Sherry,central area,minor,47.60262,-122.30855,Entire home/apt,299.0,30,9,2021-04-26,0.22,49,237,0
28420265,Sherry,central area,atlantic,47.60164,-122.31219,Entire home/apt,452.0,2,108,2024-06-02,2.64,49,284,30
159544835,Noah,northgate,maple leaf,47.69926,-122.30547,Entire home/apt,89.0,2,238,2024-06-22,6.21,1,159,63
357567003,Tugba,downtown,pioneer square,47.59697,-122.33132,Entire home/apt,1021.0,30,10,2022-09-11,0.25,3,89,0
28420265,Sherry,ballard,west woodland,47.67119,-122.37306,Entire home/apt,204.0,2,34,2024-06-11,0.84,49,276,7
26086405,Aaron,downtown,belltown,47.61524,-122.35082,Entire home/apt,368.0,3,143,2024-06-24,3.51,1,30,41
28420265,Sherry,central area,atlantic,47.59695,-122.30135,Entire home/apt,429.0,2,106,2024-06-05,2.6,49,280,27
190507384,Cherry,other neighborhoods,green lake,47.68754,-122.33477,Private room,124.0,30,3,2022-12-08,0.08,33,365,0
